File,Smell,Details,Line,Category,Is Code Smell
mpe_introduction.py,Missing checkpoint saving,The model does not implement intermediate checkpoint saving. Training progress could be lost.,,TRAINING,True
mpe_introduction.py,Hardcoded hyperparameter,max_steps=25,10.0,HYPERPARAMETER,True
mpe_introduction.py,No tuning of hyperparameters,hyperparameter tuning is missing from the script,,HYPERPARAMETER,True
mpe_introduction.py,Missing model evaluation,Evaluation call not found in the script,,EVALUATION,True
mpe_introduction.py,Logging,No logging detected,,CODESTYLE,True
smax_introduction.py,Missing checkpoint saving,The model does not implement intermediate checkpoint saving. Training progress could be lost.,,TRAINING,True
smax_introduction.py,Hardcoded hyperparameter,max_steps=15,33.0,HYPERPARAMETER,True
smax_introduction.py,No tuning of hyperparameters,hyperparameter tuning is missing from the script,,HYPERPARAMETER,True
smax_introduction.py,Missing model evaluation,Evaluation call not found in the script,,EVALUATION,True
smax_introduction.py,Logging,No logging detected,,CODESTYLE,True
overcooked_introduction.py,Missing checkpoint saving,The model does not implement intermediate checkpoint saving. Training progress could be lost.,,TRAINING,True
overcooked_introduction.py,Hardcoded hyperparameter,max_steps=100,12.0,HYPERPARAMETER,True
overcooked_introduction.py,No tuning of hyperparameters,hyperparameter tuning is missing from the script,,HYPERPARAMETER,True
overcooked_introduction.py,Missing model evaluation,Evaluation call not found in the script,,EVALUATION,True
overcooked_introduction.py,Logging,No logging detected,,CODESTYLE,True
vdn_rnn.py,No tuning of hyperparameters,hyperparameter tuning is missing from the script,,HYPERPARAMETER,True
vdn_rnn.py,Missing model evaluation,Evaluation call not found in the script,,EVALUATION,True
vdn_rnn.py,Logging,call wandb.log,481.0,CODESTYLE,False
qmix_rnn.py,No tuning of hyperparameters,hyperparameter tuning is missing from the script,,HYPERPARAMETER,True
qmix_rnn.py,Missing model evaluation,Evaluation call not found in the script,,EVALUATION,True
qmix_rnn.py,Logging,call wandb.log,570.0,CODESTYLE,False
ippo_ff_overcooked.py,Missing checkpoint saving,The model does not implement intermediate checkpoint saving. Training progress could be lost.,,TRAINING,True
ippo_ff_overcooked.py,No tuning of hyperparameters,hyperparameter tuning is missing from the script,,HYPERPARAMETER,True
ippo_ff_overcooked.py,Missing model evaluation,Evaluation call not found in the script,,EVALUATION,True
ippo_ff_overcooked.py,Logging,call wandb.log,352.0,CODESTYLE,False
ippo_cnn_overcooked.py,Missing checkpoint saving,The model does not implement intermediate checkpoint saving. Training progress could be lost.,,TRAINING,True
ippo_cnn_overcooked.py,No tuning of hyperparameters,hyperparameter tuning is missing from the script,,HYPERPARAMETER,True
ippo_cnn_overcooked.py,Missing model evaluation,Evaluation call not found in the script,,EVALUATION,True
ippo_cnn_overcooked.py,Logging,call wandb.log,375.0,CODESTYLE,False
ippo_rnn_overcooked_v2.py,Missing checkpoint saving,The model does not implement intermediate checkpoint saving. Training progress could be lost.,,TRAINING,True
ippo_rnn_overcooked_v2.py,No tuning of hyperparameters,hyperparameter tuning is missing from the script,,HYPERPARAMETER,True
ippo_rnn_overcooked_v2.py,Missing model evaluation,Evaluation call not found in the script,,EVALUATION,True
ippo_rnn_overcooked_v2.py,Logging,call wandb.log,554.0,CODESTYLE,False
mappo_rnn_mpe.py,Missing checkpoint saving,The model does not implement intermediate checkpoint saving. Training progress could be lost.,,TRAINING,True
mappo_rnn_mpe.py,No tuning of hyperparameters,hyperparameter tuning is missing from the script,,HYPERPARAMETER,True
mappo_rnn_mpe.py,Missing model evaluation,Evaluation call not found in the script,,EVALUATION,True
mappo_rnn_mpe.py,Logging,call wandb.log,502.0,CODESTYLE,False
mappo_ff_hanabi.py,Missing checkpoint saving,The model does not implement intermediate checkpoint saving. Training progress could be lost.,,TRAINING,True
mappo_ff_hanabi.py,No tuning of hyperparameters,hyperparameter tuning is missing from the script,,HYPERPARAMETER,True
mappo_ff_hanabi.py,Missing model evaluation,Evaluation call not found in the script,,EVALUATION,True
mappo_ff_hanabi.py,Logging,call wandb.log,458.0,CODESTYLE,False
mappo_rnn_smax.py,Missing checkpoint saving,The model does not implement intermediate checkpoint saving. Training progress could be lost.,,TRAINING,True
mappo_rnn_smax.py,No tuning of hyperparameters,hyperparameter tuning is missing from the script,,HYPERPARAMETER,True
mappo_rnn_smax.py,Missing model evaluation,Evaluation call not found in the script,,EVALUATION,True
mappo_rnn_smax.py,Logging,call wandb.log,539.0,CODESTYLE,False
mappo_rnn.py,No tuning of hyperparameters,hyperparameter tuning is missing from the script,,HYPERPARAMETER,True
mappo_rnn.py,Missing model evaluation,Evaluation call not found in the script,,EVALUATION,True
mappo_rnn.py,Logging,call wandb.log,534.0,CODESTYLE,False
mappo_rnn_hanabi.py,No tuning of hyperparameters,hyperparameter tuning is missing from the script,,HYPERPARAMETER,True
mappo_rnn_hanabi.py,Missing model evaluation,Evaluation call not found in the script,,EVALUATION,True
mappo_rnn_hanabi.py,Logging,call wandb.log,514.0,CODESTYLE,False
